event_id,company_ticker,company_name,sector_gics,impact_channel,quarter,mention_text,mention_sentiment,management_action_described,revenue_delta_pct,cogs_delta_pct,operating_income_delta_pct,capex_delta_pct,car_1_5,car_1_30,source,confidence,labeled_by,human_reviewed,notes
us_chip_export_oct2023,LDOS,,45,innovation_ip,,,-0.3,,,,,,-0.0467,0.1126,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.71
covid_lockdown_start,BWXT,,20,logistics_operations,,,-0.3,,,,,,-0.1407,0.0615,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
israel_hamas_2023,BWXT,,20,logistics_operations,,,0.1,,,,,,0.0525,0.0593,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
notpetya_2017,BWXT,,20,logistics_operations,,,0.1,,,,,,0.0497,0.1573,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
russia_invasion_2022,BWXT,,20,logistics_operations,,,0.1,,,,,,0.0942,0.1448,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
suez_blockage_2021,BWXT,,20,logistics_operations,,,0.1,,,,,,0.042,0.036,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,BWXT,,20,logistics_operations,,,-0.3,,,,,,-0.0271,0.1584,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
covid_lockdown_start,KTOS,,20,logistics_operations,,"The potential challenges presented by the recent elections, Presidential and congressional changes and the related transitions, the CRA, the current budgetary and deficit funding environment, Israel, ,The potential challenges presented by the recent elections, Presidential and congressional changes ",-0.3,,,,,,-0.2753,-0.0851,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.97
india_pakistan_sindoor,KTOS,,20,logistics_operations,,,-0.3,,,,,,-0.0702,0.1955,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
israel_hamas_2023,KTOS,,20,logistics_operations,,,0.1,,,,,,0.1494,0.2677,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
notpetya_2017,KTOS,,20,logistics_operations,,"Since 2019, we have invested approximately $252 million in Kratos’ Space, Satellite and Cyber business through internally funded research and development, software design and development and capital e,Since 2019, we have invested approximately $252 million in Kratos’ Space, Satellite and Cyber busin",0.1,,,,,,0.0414,0.0916,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
russia_invasion_2022,KTOS,,20,logistics_operations,,"On March 22, 2024, President Biden signed the second fiscal year 2024 Consolidated Appropriations package into law. This legislation reflects an $886 billion appropriation for national defense, of whi,On March 22, 2024, President Biden signed the second fiscal year 2024 Consolidated Appropriations p",0.1,,,,,,0.035,0.1169,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
suez_blockage_2021,KTOS,,20,logistics_operations,,,0.1,,,,,,0.1115,0.0032,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
us_iran_war_2026,KTOS,,20,logistics_operations,,,0.1,,,,,,0.073,-0.1453,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
covid_lockdown_start,MRCY,,20,logistics_operations,,,0.1,,,,,,0.029,0.157,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
india_pakistan_sindoor,MRCY,,20,logistics_operations,,"months that are treated as separate performance obligations. The transaction price allocated to extended warranties is recognized over time in proportion to the costs expected to be incurred in satisf,months that are treated as separate performance obligations. The transaction price allocated to ext",-0.3,,,,,,-0.064,0.0588,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
israel_hamas_2023,MRCY,,20,logistics_operations,,,0.1,,,,,,0.073,-0.0587,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
notpetya_2017,MRCY,,20,logistics_operations,,". The U.S. government is focused on ensuring that the U.S. military protects its defense electronic systems and the information held within them from nefarious activities such as tampering, reverse en,. The U.S. government is focused on ensuring that the U.S. military protects its defense electronic",0.1,,,,,,0.0777,0.1061,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
red_sea_houthi_2023,MRCY,,20,logistics_operations,,,-0.3,,,,,,-0.0251,-0.2082,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
russia_invasion_2022,MRCY,,20,logistics_operations,,"Russia’s invasion of Ukraine, rising tensions in the Asia-Pacific and continued threats from rogue states and violent extremists are contributing to the most challenging global threat environment sinc,Russia’s invasion of Ukraine, rising tensions in the Asia-Pacific and continued threats from rogue ",0.1,,,,,,0.2257,0.1539,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
suez_blockage_2021,MRCY,,20,logistics_operations,,,0.1,,,,,,0.0315,-0.1357,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.65
eu_energy_crisis_peak,OXY,,10,procurement_supply_chain,,"Generally, Occidental’s historical practice has been to remain exposed to the market prices of commodities. As of December 31, 2024, there were no active commodity hedges in place. Management may choo,Generally, Occidental’s historical practice has been to remain exposed to the market prices of comm",-0.3,,,,,,-0.065,-0.1059,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
india_pakistan_sindoor,OXY,,10,logistics_operations,,"The divestiture of OxyChem marks a strategic change in Occidental's operations, and OxyChem will be classified as discontinued operations beginning in the fourth quarter of 2025. Occidental plans to a,For the DASS, an Occidental subsidiary has accrued a reserve relating to its estimated allocable sh",0.1,,,,,,0.1233,0.1762,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.75
us_tariffs_2025,OXY,,10,procurement_supply_chain,,"Domestic and international government regulations, tariffs and taxes, including those that restrict the import or export of hydrocarbons and other products and goods;,Domestic and international government regulations, tariffs and taxes, including those that restrict the import or export of hydrocarb",-0.3,,,,,,-0.1845,-0.1208,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.96
eu_energy_crisis_peak,DVN,,10,procurement_supply_chain,,"Our business strategy is focused on delivering a consistently competitive shareholder return among our peer group. Because the business of exploring for, developing and producing oil and natural gas i,Our business strategy is focused on delivering a consistently competitive shareholder return among ",-0.3,,,,,,-0.0334,-0.011,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
opec_price_war_2014,DVN,,10,procurement_supply_chain,,"“OPEC” means Organization of the Petroleum Exporting Countries.,“OPEC” means Organization of the Petroleum Exporting Countries.,“OPEC” means Organization of the Petroleum Exporting Countries.,“OPEC” means Organization of the Petroleum Exporting Countries.,“OPEC” means Organization of the Petroleum E",-0.3,,,,,,-0.0644,-0.0763,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
russia_invasion_2022,DVN,,10,logistics_operations,,"geopolitical risks, including the conflict between Russia and Ukraine, the Israel-Gaza and Hezbollah conflicts and hostilities in Yemen and the Red Sea, as well as other hostilities or political and c,geopolitical risks, including the conflict between Russia and Ukraine, the Israel-Gaza and Hezbolla",0.1,,,,,,0.1156,0.161,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.93
us_chip_export_oct2022,DVN,,10,innovation_ip,,"the volatility of oil, gas and NGL prices, including from changes in trade relations and policies, such as the imposition of tariffs by the U.S., China or other countries;,the volatility of oil, gas and NGL prices, including from changes in trade relations and policies, such as the imposition of tar",-0.3,,,,,,-0.0558,-0.0336,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.60
us_tariffs_2025,DVN,,10,procurement_supply_chain,,"competition for assets, materials, people and capital, which can be exacerbated by supply chain disruptions, including as a result of tariffs or other changes in trade policy;,competition for assets, materials, people and capital, which can be exacerbated by supply chain disruptions, including as a ",-0.3,,,,,,-0.1806,-0.1192,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.88
eu_energy_crisis_peak,MPC,,10,procurement_supply_chain,,"Our Midstream segment can be affected by seasonal fluctuations in the demand for natural gas and NGLs and the related fluctuations in commodity prices caused by various factors such as changes in tran,Our Midstream segment can be affected by seasonal fluctuations in the demand for natural gas and NG",-0.3,,,,,,-0.0499,0.0165,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
opec_price_war_2014,MPC,,10,procurement_supply_chain,,"the timing and extent of changes in commodity prices and demand for crude oil, refined products, feedstocks or other hydrocarbon-based products or renewable diesel and other renewable fuels;,the timing and extent of changes in commodity prices and demand for crude oil, refined products, feedstocks o",-0.3,,,,,,-0.0368,-0.1548,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
us_tariffs_2025,MPC,,10,procurement_supply_chain,,"general economic, political or regulatory developments, including inflation, tariffs, interest rates, changes in governmental policies relating to refined petroleum products, crude oil, natural gas, N,the establishment or increase of tariffs on goods, including crude oil and other feedstocks importe",-0.3,,,,,,-0.1114,0.1176,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.96
eu_energy_crisis_peak,PSX,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0404,-0.0116,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
opec_price_war_2014,PSX,,10,procurement_supply_chain,,,-0.3,,,,,,-0.079,-0.2243,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
us_tariffs_2025,PSX,,10,procurement_supply_chain,,,-0.3,,,,,,-0.1687,0.0057,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
eu_energy_crisis_peak,VLO,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0661,-0.0904,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
us_tariffs_2025,VLO,,10,procurement_supply_chain,,,-0.3,,,,,,-0.1326,0.0131,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
opec_price_war_2014,FANG,,10,procurement_supply_chain,,"actions taken by the members of OPEC and Russia affecting the production and pricing of oil, as well as other domestic and global political, economic, or diplomatic developments;,actions taken by the members of OPEC and Russia affecting the production and pricing of oil, as well as other domestic an",-0.3,,,,,,-0.0939,-0.0561,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
us_china_trade_war_start,FANG,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0269,-0.1087,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
us_tariffs_2025,FANG,,10,procurement_supply_chain,,"changes in U.S. energy, environmental, monetary and trade policies, including with respect to tariffs or other trade barriers and any resulting trade tensions;,changes in U.S. energy, environmental, monetary and trade policies, including with respect to tariffs or other trade barriers and any result",-0.3,,,,,,-0.1645,-0.1149,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.88
eu_energy_crisis_peak,HAL,,10,procurement_supply_chain,,"Demand for our services and products is particularly sensitive to the level of exploration, development, and production activity of, and the corresponding capital spending by, oil and natural gas comp,Demand for our services and products is particularly sensitive to the level of exploration, develop",-0.3,,,,,,-0.035,-0.046,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
opec_price_war_2014,HAL,,10,procurement_supply_chain,,"Oil prices declined further in the third quarter of 2025 compared to the second quarter of 2025, as ongoing supply,additions from OPEC+ and non-OPEC producers weighed on the markets. While geopolitical unrest in the Middle East and the,Oil prices declined in the second quarter of 2025 from the first",-0.3,,,,,,-0.1434,-0.1875,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
russia_invasion_2022,HAL,,10,logistics_operations,,"outlook in Europe and China while tighter sanctions on Venezuela, Iran and Russia weighed on the supply-side. Risks",0.1,,,,,,0.0635,0.2039,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_tariffs_2025,HAL,,10,procurement_supply_chain,,"tensions and tariffs continue to negatively impact the demand outlook, while the pace of supply growth has outstripped,We continue to monitor and assess the impact of tariffs on goods being imported into the United States. Our global,on and resulted primarily from tariffs imposed by the United State",-0.3,,,,,,-0.1412,-0.1813,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.96
eu_energy_crisis_peak,BKR,,10,procurement_supply_chain,,"IET provides technology solutions and services for mechanical-drive, compression and power-generation applications across the energy industry, including oil and gas, liquefied natural gas (""LNG"") oper,IET provides technology solutions and services for mechanical-drive, compression and power-generati",-0.3,,,,,,-0.0325,-0.1439,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
opec_price_war_2014,BKR,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0888,-0.1173,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
us_china_trade_war_start,BKR,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0309,-0.0742,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
us_tariffs_2025,BKR,,10,procurement_supply_chain,,,-0.3,,,,,,-0.1374,-0.1548,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
opec_price_war_2014,OVV,,10,procurement_supply_chain,,"“OPEC” means Organization of the Petroleum Exporting Countries.,“OPEC” means Organization of the Petroleum Exporting Countries.,“OPEC” means Organization of the Petroleum Exporting Countries.,“OPEC” means Organization of the Petroleum Exporting Countries.,“OPEC” means Organization of the Petroleum E",-0.3,,,,,,-0.1734,-0.2879,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
us_china_trade_war_start,OVV,,10,procurement_supply_chain,,,0.1,,,,,,0.0344,-0.018,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
us_tariffs_2025,OVV,,10,procurement_supply_chain,,"The 12-month average trailing prices used in the ceiling test calculations were based on the benchmark prices presented below. The benchmark prices were adjusted for basis differentials to determine l,The 12-month average trailing prices used in the ceiling test calculations were based on the benchm",-0.3,,,,,,-0.1851,-0.1475,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
